Country/Region,year,month_name,mean_cases
Dominica,2020,September,23.933333333333334
Dominica,2020,October,34.225806451612904
Dominica,2020,November,67.76666666666667
Dominica,2020,December,86.96774193548387
Dominica,2021,January,107.25806451612904
Dominica,2021,February,129.0
Dominica,2021,March,153.58064516129033
Dominica,2021,April,167.63333333333333
Dominica,2021,May,179.83870967741936
Dominica,2021,June,189.96666666666667
Dominica,2021,July,202.16129032258064
Dominica,2021,August,830.7096774193549
Dominica,2021,September,2599.6666666666665
Dominica,2021,October,4218.064516129032
Dominica,2021,November,5385.966666666666
Dominica,2021,December,6337.032258064516
Dominica,2022,January,7929.741935483871
Dominica,2022,February,10421.857142857143
Dominica,2022,March,11558.258064516129
Dominica,2022,April,11973.466666666667
Dominica,2022,May,13081.161290322581
Dominica,2022,June,14629.9
Dominica,2022,July,14852.0
Dominica,2022,August,14852.0
Dominica,2022,September,14971.333333333334
Dominica,2022,October,15757.90322580645
Dominica,2022,November,15760.0
Dominica,2022,December,15760.0
Dominica,2023,January,15760.0
Dominica,2023,February,15760.0
Dominica,2023,March,15760.0
Dominican Republic,2020,January,0.0
Dominican Republic,2020,February,0.0
Dominican Republic,2020,March,198.06451612903226
Dominican Republic,2020,April,3864.4
Dominican Republic,2020,May,12141.967741935483
Dominican Republic,2020,June,24065.4
Dominican Republic,2020,July,49788.1935483871
Dominican Republic,2020,August,84864.12903225806
Dominican Republic,2020,September,104785.2
Dominican Republic,2020,October,120231.96774193548
Dominican Republic,2020,November,134549.7
Dominican Republic,2020,December,156930.0
Dominican Republic,2021,January,191669.87096774194
Dominican Republic,2021,February,229058.75
Dominican Republic,2021,March,246869.2258064516
Dominican Republic,2021,April,259826.6
Dominican Republic,2021,May,277908.0967741936
Dominican Republic,2021,June,310995.5333333333
Dominican Republic,2021,July,335599.6451612903
Dominican Republic,2021,August,346348.5806451613
Dominican Republic,2021,September,354382.9666666667
Dominican Republic,2021,October,370148.96774193546
Dominican Republic,2021,November,396469.63333333336
Dominican Republic,2021,December,411500.3870967742
Dominican Republic,2022,January,495375.9032258064
Dominican Republic,2022,February,568164.3928571428
Dominican Republic,2022,March,576817.7096774194
Dominican Republic,2022,April,578705.1333333333
Dominican Republic,2022,May,580908.3225806452
Dominican Republic,2022,June,594423.6
Dominican Republic,2022,July,620294.6451612903
Dominican Republic,2022,August,634718.5483870967
Dominican Republic,2022,September,642174.9333333333
Dominican Republic,2022,October,646700.3548387097
Dominican Republic,2022,November,648184.6333333333
Dominican Republic,2022,December,653604.6774193548
Dominican Republic,2023,January,659363.2580645161
Dominican Republic,2023,February,660389.4642857143
Dominican Republic,2023,March,660723.8888888889
Ecuador,2020,January,0.0
Ecuador,2020,February,0.0
Ecuador,2020,March,531.258064516129
Ecuador,2020,April,10705.366666666667
Ecuador,2020,May,33203.67741935484
Ecuador,2020,June,47658.166666666664
Ecuador,2020,July,71516.25806451614
Ecuador,2020,August,100702.90322580645
Ecuador,2020,September,122605.3
Ecuador,2020,October,152081.74193548388
Ecuador,2020,November,180377.66666666666
Ecuador,2020,December,203422.06451612903
Ecuador,2021,January,229854.29032258064
Ecuador,2021,February,266873.03571428574
Ecuador,2021,March,305827.6129032258
Ecuador,2021,April,355144.8
Ecuador,2021,May,408512.77419354836
Ecuador,2021,June,441773.2
Ecuador,2021,July,473535.1935483871
Ecuador,2021,August,495424.2580645161
Ecuador,2021,September,506202.9
Ecuador,2021,October,513605.6451612903
Ecuador,2021,November,522381.06666666665
Ecuador,2021,December,536192.2580645161
Ecuador,2022,January,628284.0967741936
Ecuador,2022,February,792971.2142857143
Ecuador,2022,March,847930.6129032258
Ecuador,2022,April,865421.8333333334
Ecuador,2022,May,872880.7096774194
Ecuador,2022,June,892370.9
Ecuador,2022,July,933505.6774193548
Ecuador,2022,August,982435.2903225806
Ecuador,2022,September,1000011.9333333333
Ecuador,2022,October,1006823.0
Ecuador,2022,November,1009483.7666666667
Ecuador,2022,December,1023584.6129032258
Ecuador,2023,January,1045091.9032258064
Ecuador,2023,February,1054400.892857143
Ecuador,2023,March,1057121.0
Egypt,2020,January,0.0
Egypt,2020,February,0.5517241379310345
Egypt,2020,March,230.32258064516128
Egypt,2020,April,2779.5333333333333
Egypt,2020,May,13032.032258064517
Egypt,2020,June,46894.9
Egypt,2020,July,84373.3870967742
Egypt,2020,August,96486.0
Egypt,2020,September,101294.66666666667
Egypt,2020,October,105272.87096774194
Egypt,2020,November,111309.93333333333
Egypt,2020,December,124511.58064516129
Egypt,2021,January,154590.03225806452
Egypt,2021,February,174246.9642857143
Egypt,2021,March,192297.1935483871
Egypt,2021,April,214507.26666666666
Egypt,2021,May,245657.0
Egypt,2021,June,273945.9
Egypt,2021,July,283312.0
Egypt,2021,August,285789.48387096776
Egypt,2021,September,295503.73333333334
Egypt,2021,October,317747.8064516129
Egypt,2021,November,345273.7
Egypt,2021,December,372635.6451612903
Egypt,2022,January,402289.32258064515
Egypt,2022,February,457396.0
Egypt,2022,March,496212.12903225806
Egypt,2022,April,512119.56666666665
Egypt,2022,May,515645.0
Egypt,2022,June,515645.0
Egypt,2022,July,515645.0
Egypt,2022,August,515645.0
Egypt,2022,September,515645.0
Egypt,2022,October,515645.0
Egypt,2022,November,515645.0
Egypt,2022,December,515645.0
Egypt,2023,January,515645.0
Egypt,2023,February,515679.03571428574
Egypt,2023,March,515711.55555555556
El Salvador,2020,January,0.0
El Salvador,2020,February,0.0
El Salvador,2020,March,5.032258064516129
El Salvador,2020,April,177.76666666666668
El Salvador,2020,May,1331.032258064516
El Salvador,2020,June,4092.8
El Salvador,2020,July,11214.516129032258
El Salvador,2020,August,22326.225806451614
El Salvador,2020,September,27305.2
El Salvador,2020,October,31270.064516129034
El Salvador,2020,November,36531.333333333336
El Salvador,2020,December,42521.83870967742
El Salvador,2021,January,50747.77419354839
El Salvador,2021,February,57830.78571428572
El Salvador,2021,March,62557.58064516129
El Salvador,2021,April,67032.16666666667
El Salvador,2021,May,71346.67741935483
El Salvador,2021,June,76146.16666666667
El Salvador,2021,July,82691.87096774194
El Salvador,2021,August,90859.48387096774
El Salvador,2021,September,99683.03333333334
El Salvador,2021,October,109471.35483870968
El Salvador,2021,November,117160.4
El Salvador,2021,December,120945.2258064516
El Salvador,2022,January,124969.2258064516
El Salvador,2022,February,142206.60714285713
El Salvador,2022,March,158604.74193548388
El Salvador,2022,April,161911.26666666666
El Salvador,2022,May,162217.90322580645
El Salvador,2022,June,165760.86666666667
El Salvador,2022,July,180001.35483870967
El Salvador,2022,August,191525.5483870968
El Salvador,2022,September,201785.0
El Salvador,2022,October,201785.0
El Salvador,2022,November,201785.0
El Salvador,2022,December,201785.0
El Salvador,2023,January,201785.0
El Salvador,2023,February,201785.0
El Salvador,2023,March,201785.0
Equatorial Guinea,2020,January,0.0
Equatorial Guinea,2020,February,0.0
Equatorial Guinea,2020,March,4.193548387096774
Equatorial Guinea,2020,April,95.56666666666666
Equatorial Guinea,2020,May,704.5806451612904
Equatorial Guinea,2020,June,1552.4
Equatorial Guinea,2020,July,3092.935483870968
Equatorial Guinea,2020,August,4864.903225806452
Equatorial Guinea,2020,September,4999.166666666667
Equatorial Guinea,2020,October,5067.064516129032
Equatorial Guinea,2020,November,5114.833333333333
Equatorial Guinea,2020,December,5203.903225806452
Equatorial Guinea,2021,January,5360.741935483871
Equatorial Guinea,2021,February,5712.964285714285
Equatorial Guinea,2021,March,6576.064516129032
Equatorial Guinea,2021,April,7300.466666666666
Equatorial Guinea,2021,May,7996.677419354839
Equatorial Guinea,2021,June,8665.7
Equatorial Guinea,2021,July,8821.451612903225
Equatorial Guinea,2021,August,9037.58064516129
Equatorial Guinea,2021,September,10840.6
Equatorial Guinea,2021,October,12892.225806451614
Equatorial Guinea,2021,November,13493.233333333334
Equatorial Guinea,2021,December,13619.870967741936
Equatorial Guinea,2022,January,15048.193548387097
Equatorial Guinea,2022,February,15860.142857142857
Equatorial Guinea,2022,March,15924.612903225807
Equatorial Guinea,2022,April,15937.766666666666
Equatorial Guinea,2022,May,15911.0
Equatorial Guinea,2022,June,15956.266666666666
Equatorial Guinea,2022,July,16494.612903225807
Equatorial Guinea,2022,August,16868.25806451613
Equatorial Guinea,2022,September,16984.533333333333
Equatorial Guinea,2022,October,17090.90322580645
Equatorial Guinea,2022,November,17179.9
Equatorial Guinea,2022,December,17185.0
Equatorial Guinea,2023,January,17186.25806451613
Equatorial Guinea,2023,February,17213.25
Equatorial Guinea,2023,March,17229.0
Eritrea,2020,January,0.0
Eritrea,2020,February,0.0
Eritrea,2020,March,2.096774193548387
Eritrea,2020,April,34.233333333333334
Eritrea,2020,May,39.0
Eritrea,2020,June,102.76666666666667
Eritrea,2020,July,241.61290322580646
Eritrea,2020,August,296.06451612903226
Eritrea,2020,September,355.46666666666664
Eritrea,2020,October,430.51612903225805
Eritrea,2020,November,518.1666666666666
Eritrea,2020,December,799.0
Eritrea,2021,January,1752.258064516129
Eritrea,2021,February,2535.0
Eritrea,2021,March,3066.3870967741937
Eritrea,2021,April,3494.5333333333333
Eritrea,2021,May,3855.8064516129034
Eritrea,2021,June,5078.9
Eritrea,2021,July,6352.0
Eritrea,2021,August,6604.5161290322585
Eritrea,2021,September,6668.733333333334
Eritrea,2021,October,6768.4838709677415
Eritrea,2021,November,7091.1
Eritrea,2021,December,7702.0
Eritrea,2022,January,8847.741935483871
Eritrea,2022,February,9662.285714285714
Eritrea,2022,March,9719.645161290322
Eritrea,2022,April,9731.733333333334
Eritrea,2022,May,9746.516129032258
Eritrea,2022,June,9776.9
Eritrea,2022,July,9882.90322580645
Eritrea,2022,August,10131.935483870968
Eritrea,2022,September,10163.333333333334
Eritrea,2022,October,10181.548387096775
Eritrea,2022,November,10189.0
Eritrea,2022,December,10189.0
Eritrea,2023,January,10189.0
Eritrea,2023,February,10189.0
Eritrea,2023,March,10189.0
Estonia,2020,January,0.0
Estonia,2020,February,0.10344827586206896
Estonia,2020,March,237.09677419354838
Estonia,2020,April,1369.1666666666667
Estonia,2020,May,1774.3548387096773
Estonia,2020,June,1957.5
Estonia,2020,July,2017.483870967742
Estonia,2020,August,2209.064516129032
Estonia,2020,September,2799.5666666666666
Estonia,2020,October,4058.032258064516
Estonia,2020,November,8066.5
Estonia,2020,December,19771.387096774193
Estonia,2021,January,36375.645161290326
Estonia,2021,February,53413.5
Estonia,2021,March,87517.7741935484
Estonia,2021,April,115740.3
Estonia,2021,May,126688.45161290323
Estonia,2021,June,130540.76666666666
Estonia,2021,July,131905.35483870967
Estonia,2021,August,137423.12903225806
Estonia,2021,September,148504.73333333334
Estonia,2021,October,172552.64516129033
Estonia,2021,November,211958.13333333333
Estonia,2021,December,230997.16129032258
Estonia,2022,January,275281.32258064515
Estonia,2022,February,426314.64285714284
Estonia,2022,March,533777.7096774194
Estonia,2022,April,566110.9
Estonia,2022,May,574303.1935483871
Estonia,2022,June,578327.1333333333
Estonia,2022,July,583754.2580645161
Estonia,2022,August,594257.5806451613
Estonia,2022,September,599674.4666666667
Estonia,2022,October,604739.4193548387
Estonia,2022,November,608131.8
Estonia,2022,December,610550.8709677419
Estonia,2023,January,612955.1935483871
Estonia,2023,February,614422.0
Estonia,2023,March,615228.5555555555
Eswatini,2020,January,0.0
Eswatini,2020,February,0.0
Eswatini,2020,March,2.4193548387096775
Eswatini,2020,April,28.1
Eswatini,2020,May,197.96774193548387
Eswatini,2020,June,526.0666666666667
Eswatini,2020,July,1629.1290322580646
Eswatini,2020,August,3732.3225806451615
Eswatini,2020,September,5119.5
Eswatini,2020,October,5733.064516129032
Eswatini,2020,November,6130.233333333334
Eswatini,2020,December,7337.548387096775
Eswatini,2021,January,12739.032258064517
Eswatini,2021,February,16510.571428571428
Eswatini,2021,March,17236.677419354837
Eswatini,2021,April,18035.766666666666
Eswatini,2021,May,18520.09677419355
Eswatini,2021,June,18799.9
Eswatini,2021,July,21292.322580645163
Eswatini,2021,August,36174.6129032258
Eswatini,2021,September,45047.63333333333
Eswatini,2021,October,46300.06451612903
Eswatini,2021,November,46487.2
Eswatini,2021,December,56696.48387096774
Eswatini,2022,January,67640.2258064516
Eswatini,2022,February,68826.10714285714
Eswatini,2022,March,69485.35483870968
Eswatini,2022,April,70125.06666666667
Eswatini,2022,May,71710.67741935483
Eswatini,2022,June,72914.63333333333
Eswatini,2022,July,73224.58064516129
Eswatini,2022,August,73329.12903225806
Eswatini,2022,September,73375.93333333333
Eswatini,2022,October,73456.19354838709
Eswatini,2022,November,73682.73333333334
Eswatini,2022,December,73946.09677419355
Eswatini,2023,January,74076.6129032258
Eswatini,2023,February,74165.32142857143
Eswatini,2023,March,74236.77777777778
Ethiopia,2020,January,0.0
Ethiopia,2020,February,0.0
Ethiopia,2020,March,6.548387096774194
Ethiopia,2020,April,85.26666666666667
Ethiopia,2020,May,412.03225806451616
Ethiopia,2020,June,3553.5666666666666
Ethiopia,2020,July,9707.806451612903
Ethiopia,2020,August,32211.516129032258
Ethiopia,2020,September,65490.76666666667
Ethiopia,2020,October,87217.29032258065
Ethiopia,2020,November,102979.1
Ethiopia,2020,December,117845.51612903226
Ethiopia,2021,January,130722.87096774194
Ethiopia,2021,February,147867.7142857143
Ethiopia,2021,March,180293.70967741936
Ethiopia,2021,April,235992.06666666668
Ethiopia,2021,May,265699.77419354836
Ethiopia,2021,June,274358.56666666665
Ethiopia,2021,July,277696.5483870968
Ethiopia,2021,August,291716.06451612903
Ethiopia,2021,September,328132.73333333334
Ethiopia,2021,October,357607.5483870968
Ethiopia,2021,November,368926.23333333334
Ethiopia,2021,December,382379.4193548387
Ethiopia,2022,January,452311.32258064515
Ethiopia,2022,February,467535.5
Ethiopia,2022,March,469296.77419354836
Ethiopia,2022,April,470200.5
Ethiopia,2022,May,471217.03225806454
Ethiopia,2022,June,481345.9666666667
Ethiopia,2022,July,490897.7419354839
Ethiopia,2022,August,492803.4516129032
Ethiopia,2022,September,493400.5333333333
Ethiopia,2022,October,493778.5806451613
Ethiopia,2022,November,494245.4666666667
Ethiopia,2022,December,496048.0967741936
Ethiopia,2023,January,499031.4193548387
Ethiopia,2023,February,499797.35714285716
Ethiopia,2023,March,500053.6666666667
Fiji,2020,January,0.0
Fiji,2020,February,0.0
Fiji,2020,March,1.5161290322580645
Fiji,2020,April,15.466666666666667
Fiji,2020,May,18.0
Fiji,2020,June,18.0
Fiji,2020,July,24.677419354838708
Fiji,2020,August,27.612903225806452
Fiji,2020,September,31.466666666666665
Fiji,2020,October,32.45161290322581
Fiji,2020,November,35.5
Fiji,2020,December,45.32258064516129
Fiji,2021,January,53.516129032258064
Fiji,2021,February,56.32142857142857
Fiji,2021,March,65.51612903225806
Fiji,2021,April,78.56666666666666
Fiji,2021,May,202.74193548387098
Fiji,2021,June,1763.8333333333333
Fiji,2021,July,15789.290322580646
Fiji,2021,August,40283.83870967742
Fiji,2021,September,49339.76666666667
Fiji,2021,October,51698.903225806454
Fiji,2021,November,52383.36666666667
Fiji,2021,December,52714.3870967742
Fiji,2022,January,59077.645161290326
Fiji,2022,February,63491.25
Fiji,2022,March,64179.1935483871
Fiji,2022,April,64506.7
Fiji,2022,May,64801.903225806454
Fiji,2022,June,65275.23333333333
Fiji,2022,July,66688.06451612903
Fiji,2022,August,67959.25806451614
Fiji,2022,September,68213.16666666667
Fiji,2022,October,68250.93548387097
Fiji,2022,November,68306.7
Fiji,2022,December,68576.7741935484
Fiji,2023,January,68791.09677419355
Fiji,2023,February,68865.85714285714
Fiji,2023,March,68896.22222222222
Finland,2020,January,0.3
Finland,2020,February,2.206896551724138
Finland,2020,March,546.1612903225806
